-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2025 in UTC
Location: Latitude  45.7538   Longitude 21.2051 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 121.4 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN      CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
GWETPROF               MERRA-2 Profile Soil Moisture (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
IMERG_PRECTOT          MERRA-2 Total Precipitation (mm/day) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX                MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                MERRA-2 Temperature at 2 Meters Minimum (C) 
TS                     MERRA-2 Earth Skin Temperature (C) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M_MAX               MERRA-2 Wind Speed at 2 Meters Maximum (m/s) 
WS2M_MIN               MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2MWET,1996,-3.94,-4.15,-0.69,8.01,14.94,16.55,15.93,17.09,10.9,8.62,5.18,-2.01,7.23
T2MWET,1997,-4.63,-0.54,1.5,4.17,13.24,16.57,17.23,17.26,11.75,5.51,4.19,0.22,7.25
T2MWET,1998,0.96,1.55,0.43,9.53,12.55,17.51,17.73,16.57,13.27,9.94,1.57,-4.49,8.12
T2MWET,1999,-1.17,-1.42,3.98,9.71,13.09,17.55,19.26,17.63,15.0,8.58,1.7,-0.75,8.65
T2MWET,2000,-4.64,0.15,2.85,10.66,13.49,15.14,16.27,16.48,12.33,9.14,7.07,1.36,8.37
T2MWET,2001,-0.29,0.71,6.05,7.59,13.16,15.1,18.49,18.26,12.55,10.99,1.16,-5.51,8.24
T2MWET,2002,-3.02,2.7,4.42,7.64,14.25,16.83,19.15,17.84,12.58,8.85,6.06,-2.11,8.79
T2MWET,2003,-4.28,-5.02,1.88,6.76,15.9,18.07,18.32,17.77,12.72,6.74,5.46,-0.95,7.85
T2MWET,2004,-4.08,-1.09,3.3,9.4,12.01,16.36,17.88,17.84,12.77,10.77,4.27,0.05,8.31
T2MWET,2005,-1.46,-3.78,1.38,8.71,14.02,15.73,18.52,17.9,15.35,9.02,3.16,-0.27,8.26
T2MWET,2006,-3.91,-1.9,2.85,10.11,13.3,16.83,19.43,17.07,14.61,10.08,4.95,0.65,8.73
T2MWET,2007,2.44,2.69,5.78,8.11,14.82,18.14,18.06,18.83,11.75,8.47,2.16,-2.17,9.13
T2MWET,2008,-1.25,1.78,4.85,9.55,14.15,18.07,17.52,17.7,12.3,10.3,4.78,1.19,9.26
T2MWET,2009,-2.69,-0.64,3.54,10.81,13.7,16.35,18.58,18.41,14.76,8.83,6.43,1.1,9.15
T2MWET,2010,-1.93,0.31,3.78,9.55,14.43,18.13,20.15,18.95,13.57,6.45,7.51,-1.08,9.19
T2MWET,2011,-2.26,-2.09,3.86,8.98,13.42,17.14,18.21,18.51,16.03,7.19,1.01,1.07,8.48
T2MWET,2012,-2.1,-6.27,3.17,9.37,13.97,18.24,20.31,17.65,15.09,9.82,6.29,-2.48,8.63
T2MWET,2013,-0.71,1.37,2.77,10.17,14.63,17.53,18.37,18.61,12.11,10.54,6.85,-0.56,9.35
T2MWET,2014,1.35,3.13,6.27,9.91,13.34,16.3,19.32,18.34,15.19,10.56,5.88,1.38,10.12
T2MWET,2015,0.03,0.55,4.5,7.69,14.47,17.26,19.39,19.88,15.9,9.39,5.15,2.0,9.74
T2MWET,2016,-1.84,4.57,5.09,10.87,13.35,18.78,19.34,18.38,15.49,8.09,3.2,-2.64,9.39
T2MWET,2017,-6.01,1.41,6.56,7.59,14.19,18.3,18.44,18.88,13.75,9.29,5.03,1.03,9.08
T2MWET,2018,0.83,-0.26,2.74,13.33,16.69,18.92,19.35,20.62,14.72,10.44,5.31,-1.15,10.18
T2MWET,2019,-2.13,1.24,5.34,9.67,13.06,20.48,18.58,19.77,14.44,10.66,8.86,2.39,10.24
T2MWET,2020,-1.42,2.58,4.58,7.39,11.62,17.66,18.92,19.78,15.7,11.02,4.43,2.5,9.58
T2MWET,2021,0.45,2.45,2.42,6.34,12.09,18.2,20.69,17.69,13.8,7.43,5.05,0.72,8.98
T2MWET,2022,-1.2,2.25,1.61,7.28,14.04,18.26,18.38,19.98,14.43,11.69,6.67,2.88,9.73
T2MWET,2023,3.46,1.05,5.36,7.81,14.44,17.96,20.33,20.05,17.33,12.11,5.46,2.69,10.73
T2MWET,2024,0.57,6.38,7.35,10.89,14.69,19.87,20.89,20.17,15.01,10.08,2.38,0.71,10.76
T2MWET,2025,1.21,-1.3,6.56,10.0,11.78,17.89,18.49,17.3,16.22,8.43,6.03,2.17,9.62
T2M_MAX,1981,4.75,10.98,19.34,21.24,27.75,32.72,34.3,37.82,31.4,26.44,18.44,9.86,37.82
T2M_MAX,1982,9.68,5.2,18.67,19.82,26.56,33.13,33.77,34.01,34.41,24.78,15.47,13.85,34.41
T2M_MAX,1983,13.33,15.09,20.57,26.66,32.36,31.92,37.16,35.62,33.51,26.01,16.49,9.61,37.16
T2M_MAX,1984,11.55,10.47,20.1,22.41,29.66,30.47,36.79,33.9,32.42,28.46,18.32,9.8,36.79
T2M_MAX,1985,7.04,7.18,19.5,22.74,28.13,30.71,37.1,35.49,30.82,27.93,20.45,13.64,37.1
T2M_MAX,1986,8.36,7.8,21.18,26.61,29.96,32.43,32.69,35.69,32.69,25.28,14.65,8.13,35.69
T2M_MAX,1987,5.97,13.54,18.24,22.58,25.52,32.47,37.36,31.98,35.2,23.48,18.92,11.38,37.36
T2M_MAX,1988,13.26,14.47,16.6,21.1,25.79,29.91,38.86,38.28,30.05,25.83,11.29,9.55,38.86
T2M_MAX,1989,5.44,17.8,25.24,25.84,29.3,26.15,34.97,35.1,28.96,23.99,19.71,16.25,35.1
T2M_MAX,1990,14.2,17.93,22.66,21.99,30.24,34.8,36.29,35.65,33.59,26.51,21.72,11.06,36.29
T2M_MAX,1991,11.16,10.74,25.21,21.04,25.9,35.31,35.53,32.56,32.19,25.49,16.63,7.49,35.53
T2M_MAX,1992,7.11,14.09,21.73,27.18,28.68,32.25,34.64,38.49,33.64,26.62,18.89,12.58,38.49
T2M_MAX,1993,10.85,6.8,20.53,23.76,30.7,35.48,38.26,36.11,29.51,28.2,19.76,12.42,38.26
T2M_MAX,1994,13.43,16.55,18.54,22.63,31.05,36.22,36.7,39.09,33.96,25.85,19.73,13.42,39.09
T2M_MAX,1995,10.6,14.62,18.29,26.33,29.92,30.09,34.91,33.22,31.04,25.49,14.56,12.65,34.91
T2M_MAX,1996,3.84,5.68,11.17,23.17,30.87,33.65,36.71,35.62,24.5,22.79,19.69,9.52,36.71
T2M_MAX,1997,1.34,14.18,16.84,19.94,28.18,34.62,33.74,30.81,29.49,26.28,19.28,10.42,34.62
T2M_MAX,1998,11.13,16.02,17.23,24.63,28.88,34.31,36.67,39.31,28.74,26.23,19.1,5.35,39.31
T2M_MAX,1999,8.83,14.44,17.27,23.22,28.59,31.94,35.71,36.96,32.55,28.3,19.43,11.17,36.96
T2M_MAX,2000,8.31,12.88,19.14,25.92,31.59,37.75,38.51,39.98,30.89,28.65,23.47,13.39,39.98
T2M_MAX,2001,15.2,16.79,24.13,25.61,31.72,33.78,36.97,38.08,28.66,27.52,15.42,5.44,38.08
T2M_MAX,2002,13.1,16.06,20.09,23.42,31.84,38.37,38.41,34.27,30.97,24.87,21.08,11.71,38.41
T2M_MAX,2003,7.8,9.08,18.69,27.59,32.25,36.35,36.08,37.78,30.89,26.89,20.23,12.44,37.78
T2M_MAX,2004,6.64,12.68,21.89,22.96,26.51,30.99,38.32,34.37,31.05,23.93,22.93,14.92,38.32
T2M_MAX,2005,8.74,8.74,18.06,22.19,30.51,31.26,37.26,35.22,28.94,25.39,15.76,11.13,37.26
T2M_MAX,2006,8.24,15.22,19.4,23.76,29.24,34.39,35.16,36.49,30.1,29.62,17.71,14.9,36.49
T2M_MAX,2007,13.17,14.25,18.7,25.57,31.83,34.97,40.23,39.05,29.97,25.25,13.76,9.44,40.23
T2M_MAX,2008,8.55,18.57,17.04,24.59,34.04,34.78,36.81,38.97,37.26,24.11,24.35,15.1,38.97
T2M_MAX,2009,11.83,14.9,21.18,23.91,32.31,33.76,36.21,35.55,32.18,28.81,17.35,15.75,36.21
T2M_MAX,2010,11.39,13.63,19.1,22.95,26.06,32.29,34.03,35.52,27.91,19.1,21.17,13.8,35.52
T2M_MAX,2011,9.04,10.34,19.17,23.29,29.41,35.27,38.6,37.79,34.71,27.76,18.32,13.06,38.6
T2M_MAX,2012,8.22,11.23,21.65,29.64,30.85,36.47,38.67,39.17,34.09,31.66,22.13,9.61,39.17
T2M_MAX,2013,9.94,14.58,17.02,29.57,28.79,34.81,38.95,38.67,28.73,26.63,21.26,14.06,38.95
T2M_MAX,2014,15.36,17.42,22.15,23.1,29.28,34.84,34.29,34.6,28.71,25.65,20.93,12.29,34.84
T2M_MAX,2015,11.8,14.75,19.32,24.66,29.94,34.41,38.82,39.18,36.99,25.57,19.5,12.57,39.18
T2M_MAX,2016,10.25,16.59,21.45,26.67,29.37,33.91,35.47,32.86,32.34,26.68,20.21,7.79,35.47
T2M_MAX,2017,3.98,18.89,23.64,26.61,31.77,35.5,38.02,40.99,34.08,25.92,16.32,15.74,40.99
T2M_MAX,2018,13.73,14.28,20.34,26.88,30.15,31.79,32.48,35.23,34.32,26.32,24.49,10.0,35.23
T2M_MAX,2019,6.95,16.23,20.99,29.26,25.92,33.62,35.72,37.97,35.24,27.96,22.79,15.79,37.97
T2M_MAX,2020,9.45,16.69,21.24,26.01,28.96,33.27,34.55,34.97,32.56,28.35,18.46,13.32,34.97
T2M_MAX,2021,12.5,18.96,18.53,22.74,27.27,39.61,38.39,39.3,31.12,25.82,23.28,13.57,39.61
T2M_MAX,2022,15.08,13.9,21.16,24.52,32.29,38.29,40.75,39.54,31.3,24.86,20.84,13.37,40.75
T2M_MAX,2023,14.9,15.76,21.69,20.69,26.82,33.56,37.66,38.32,32.9,27.82,20.27,18.83,38.32
T2M_MAX,2024,14.98,19.48,26.38,29.5,29.21,38.65,41.29,41.23,37.2,27.72,18.04,11.11,41.29
T2M_MAX,2025,17.38,16.2,21.8,28.17,29.66,39.1,41.45,39.52,34.18,23.98,23.94,15.19,41.45
T2M_MIN,1981,-14.65,-6.99,-4.37,-1.84,3.75,7.9,11.68,6.11,6.26,0.19,-5.2,-10.81,-14.65
T2M_MIN,1982,-17.56,-16.37,-4.09,-0.17,1.09,7.12,9.44,12.51,11.99,1.48,-4.75,-5.54,-17.56
T2M_MIN,1983,-6.42,-12.1,-5.16,0.47,4.64,9.42,11.16,9.94,6.5,-0.31,-7.53,-11.3,-12.1
T2M_MIN,1984,-6.66,-7.35,-5.61,-2.29,7.57,6.63,8.5,8.98,6.11,0.43,-4.67,-7.57,-7.57
T2M_MIN,1985,-20.51,-21.11,-8.82,1.21,1.46,7.16,10.49,11.63,5.99,-2.52,-4.66,-4.63,-21.11
T2M_MIN,1986,-9.31,-12.79,-9.53,-2.79,7.03,8.61,9.88,7.91,5.65,1.57,-3.11,-12.75,-12.79
T2M_MIN,1987,-23.65,-17.66,-15.41,0.14,3.78,7.54,11.92,9.3,4.13,-3.46,-2.63,-7.34,-23.65
T2M_MIN,1988,-4.71,-6.3,-4.47,-3.01,4.36,8.99,12.1,8.76,7.92,-3.68,-7.7,-9.88,-9.88
T2M_MIN,1989,-7.02,-4.37,-1.59,4.03,3.52,8.27,10.28,8.75,8.21,0.77,-9.64,-11.71,-11.71
T2M_MIN,1990,-10.55,-4.31,-2.97,1.97,4.76,6.9,10.16,11.69,5.38,-2.73,-2.83,-7.89,-10.55
T2M_MIN,1991,-14.0,-15.85,-3.63,-1.67,4.56,9.38,12.66,10.58,5.65,-4.85,-4.44,-12.33,-15.85
T2M_MIN,1992,-10.46,-8.81,-4.38,-0.93,6.14,11.72,13.05,15.61,6.83,-1.02,-3.64,-11.64,-11.64
T2M_MIN,1993,-11.83,-10.95,-9.57,-2.19,7.9,8.26,9.38,8.98,5.01,-0.93,-10.65,-7.46,-11.83
T2M_MIN,1994,-5.68,-10.57,-2.44,1.34,1.59,8.12,14.37,10.12,10.19,-2.33,-3.56,-6.54,-10.57
T2M_MIN,1995,-11.43,-5.5,-5.05,-4.76,2.69,10.8,15.42,8.55,1.86,-1.41,-8.17,-9.09,-11.43
T2M_MIN,1996,-10.8,-13.6,-8.74,-4.33,8.02,9.09,9.78,12.22,5.06,0.4,-5.47,-16.73,-16.73
T2M_MIN,1997,-15.25,-13.6,-5.49,-4.29,5.38,4.71,12.78,12.56,4.64,-5.5,-4.31,-8.85,-15.25
T2M_MIN,1998,-8.13,-10.19,-6.23,1.18,4.35,10.11,9.32,9.17,6.61,0.74,-5.42,-12.38,-12.38
T2M_MIN,1999,-10.68,-11.13,-4.74,1.03,4.26,10.15,13.64,11.55,9.32,-1.2,-8.02,-13.32,-13.32
T2M_MIN,2000,-20.67,-4.72,-5.43,-1.64,5.56,9.01,10.12,11.89,6.83,0.64,-1.21,-9.96,-20.67
T2M_MIN,2001,-7.59,-6.85,-2.11,-1.36,5.6,7.23,13.56,10.24,6.46,-0.89,-4.7,-14.79,-14.79
T2M_MIN,2002,-15.49,-3.82,-3.12,-3.06,7.02,8.78,12.38,14.05,6.75,0.7,-2.65,-13.95,-15.49
T2M_MIN,2003,-23.47,-12.87,-5.81,-5.59,5.55,11.45,13.21,13.23,6.63,-4.62,-3.43,-8.39,-23.47
T2M_MIN,2004,-13.68,-13.86,-6.49,2.49,2.91,10.1,12.1,11.24,5.33,1.89,-4.69,-7.42,-13.86
T2M_MIN,2005,-11.95,-15.0,-12.49,-1.47,2.54,7.38,10.49,8.16,9.91,-2.82,-4.44,-7.65,-15.0
T2M_MIN,2006,-15.98,-13.03,-6.65,0.66,6.49,5.03,13.28,8.79,8.92,-4.05,-5.67,-6.79,-15.98
T2M_MIN,2007,-4.63,-4.27,-0.34,2.58,1.86,12.41,10.91,12.52,5.25,0.78,-4.66,-7.82,-7.82
T2M_MIN,2008,-11.8,-10.04,-4.05,1.95,5.57,10.73,11.21,10.27,5.46,1.85,-4.83,-9.54,-11.8
T2M_MIN,2009,-12.17,-8.79,-3.75,4.91,5.48,7.93,12.59,13.68,10.92,-1.49,-2.65,-19.88,-19.88
T2M_MIN,2010,-10.82,-9.32,-7.4,2.5,6.52,8.25,12.4,10.47,5.13,-1.73,-2.73,-11.3,-11.3
T2M_MIN,2011,-11.42,-10.69,-5.95,0.62,1.55,10.01,10.49,12.0,9.49,-1.01,-4.42,-4.83,-11.42
T2M_MIN,2012,-12.82,-19.23,-5.66,-2.99,5.01,8.79,14.5,11.69,6.29,-2.8,0.94,-18.07,-19.23
T2M_MIN,2013,-7.67,-4.57,-6.18,0.44,7.23,9.63,12.67,12.59,5.75,-1.52,-3.83,-6.15,-7.67
T2M_MIN,2014,-7.99,-8.37,-2.04,2.2,4.68,9.52,12.36,9.2,5.78,-1.23,-2.83,-12.12,-12.12
T2M_MIN,2015,-12.37,-5.92,-3.23,-2.84,5.97,11.01,12.96,14.51,7.63,1.35,-1.13,-5.99,-12.37
T2M_MIN,2016,-10.5,-3.63,-3.8,1.79,3.96,10.53,12.29,10.86,6.83,0.64,-4.8,-8.37,-10.5
T2M_MIN,2017,-17.95,-4.62,-1.31,-1.8,2.94,11.25,13.57,12.07,5.19,-1.09,-3.27,-5.24,-17.95
T2M_MIN,2018,-4.76,-9.71,-11.52,3.48,9.5,9.25,9.75,15.16,3.63,0.28,-6.29,-10.19,-11.52
T2M_MIN,2019,-9.81,-5.35,-2.92,2.01,4.6,13.97,12.19,13.24,6.44,1.48,-2.13,-4.99,-9.81
T2M_MIN,2020,-6.94,-5.12,-4.71,-4.36,5.82,7.76,11.12,14.21,8.76,2.28,-2.9,-4.22,-6.94
T2M_MIN,2021,-7.69,-8.75,-3.91,-3.95,4.58,8.21,15.99,10.67,5.27,1.43,-2.27,-4.82,-8.75
T2M_MIN,2022,-10.47,-3.62,-5.43,-4.04,6.87,13.53,12.98,15.41,4.94,2.5,-2.25,-5.47,-10.47
T2M_MIN,2023,-4.61,-8.77,-3.56,-1.92,7.11,11.47,13.1,13.08,13.71,3.93,-4.44,-5.44,-8.77
T2M_MIN,2024,-5.57,-1.95,-1.93,1.63,7.48,13.06,13.97,16.3,6.04,3.52,-5.0,-3.89,-5.57
T2M_MIN,2025,-5.69,-5.84,-4.82,-3.4,4.96,10.75,12.91,11.98,6.43,1.88,-3.84,-5.01,-5.84
TS,1981,-4.55,-0.6,6.83,9.62,15.27,21.32,21.77,21.92,18.82,12.47,2.98,-1.34,10.44
TS,1982,-6.28,-3.6,4.12,7.54,16.78,20.74,21.92,23.06,21.2,12.83,3.73,2.65,10.47
TS,1983,1.1,-0.36,6.57,13.4,18.99,20.76,24.75,23.23,18.0,10.75,1.98,-0.87,11.6
TS,1984,-0.92,-0.23,4.25,10.38,16.82,18.99,21.11,22.12,19.03,12.99,4.89,-1.4,10.7
TS,1985,-7.32,-7.62,3.38,11.05,17.9,18.13,23.14,23.18,17.35,10.51,3.58,2.09,9.72
TS,1986,-1.11,-2.23,4.15,12.95,18.62,21.11,21.6,24.23,18.77,11.25,4.47,-2.82,10.99
TS,1987,-6.7,-0.75,0.2,9.87,14.39,19.66,25.46,20.78,21.31,11.09,5.72,-0.23,10.11
TS,1988,1.7,1.98,4.54,9.76,16.37,19.91,26.13,24.8,18.14,10.67,-0.56,-0.32,11.14
TS,1989,-1.42,2.92,8.18,14.0,16.33,18.44,23.61,22.74,17.21,11.16,3.51,0.3,11.46
TS,1990,-1.53,3.47,9.04,11.48,17.87,20.92,23.63,24.1,16.07,12.1,5.81,-0.63,11.91
TS,1991,-0.55,-1.59,7.44,10.46,13.66,21.33,24.12,21.49,18.44,10.06,4.77,-3.88,10.54
TS,1992,-2.04,0.12,5.3,12.03,17.5,21.2,24.35,28.95,17.93,11.48,4.46,-1.58,11.68
TS,1993,-2.35,-2.49,2.89,9.72,18.83,22.04,22.95,23.66,16.37,13.09,1.24,1.3,10.69
TS,1994,0.97,1.02,6.9,11.7,16.98,21.43,26.71,25.38,21.38,10.09,4.59,-0.03,12.32
TS,1995,-2.53,3.8,4.95,10.11,16.09,20.49,25.81,23.01,16.25,11.47,1.7,-1.0,10.89
TS,1996,-3.83,-3.66,1.22,10.44,17.83,21.59,22.08,22.35,13.24,10.68,6.01,-2.09,9.69
TS,1997,-5.01,-0.34,3.46,6.6,16.04,20.87,21.32,21.84,16.59,7.99,5.23,0.66,9.66
TS,1998,1.15,2.53,3.02,12.02,16.15,22.75,23.77,24.1,16.73,12.0,2.32,-4.39,11.06
TS,1999,-0.91,-0.58,5.61,11.88,16.35,22.06,24.68,23.85,19.97,11.48,2.75,-0.88,11.42
TS,2000,-4.53,1.13,4.44,13.43,19.16,23.68,24.55,26.94,17.92,13.99,9.44,1.96,12.7
TS,2001,1.0,2.69,8.89,11.39,18.99,20.02,24.0,25.67,16.06,13.85,2.62,-5.07,11.74
TS,2002,-2.98,3.86,7.59,12.1,20.43,23.68,26.07,23.59,17.9,11.67,7.23,-1.51,12.51
TS,2003,-4.67,-4.22,3.77,9.72,21.04,25.52,25.0,26.53,17.42,8.97,6.18,-0.69,11.3
TS,2004,-3.62,-0.31,4.84,11.61,14.8,20.76,24.16,22.99,17.02,12.93,5.16,0.34,10.92
TS,2005,-1.16,-3.75,2.56,10.65,16.2,19.28,23.1,21.13,18.49,11.05,3.81,-0.02,10.19
TS,2006,-3.51,-1.32,4.13,11.84,15.96,19.75,25.45,21.39,18.81,13.38,6.03,1.02,11.15
TS,2007,2.93,3.79,7.96,12.8,19.08,23.74,25.74,24.98,15.9,10.98,2.77,-1.71,12.47
TS,2008,-1.22,2.36,6.52,11.88,18.17,22.87,24.04,24.86,17.11,12.96,6.29,1.91,12.34
TS,2009,-2.64,-0.08,5.21,14.34,19.13,21.5,24.88,25.07,20.94,11.5,6.71,1.15,12.37
TS,2010,-1.49,0.69,5.13,11.48,16.18,20.26,23.62,23.98,16.9,8.86,8.4,-0.82,11.15
TS,2011,-2.65,-1.31,5.5,11.91,17.38,22.7,24.06,25.03,22.5,10.95,2.39,1.68,11.75
TS,2012,-1.55,-6.14,6.26,12.62,18.13,24.59,28.43,25.78,21.62,12.85,7.32,-2.52,12.34
TS,2013,-0.33,2.18,4.21,12.2,17.24,20.85,24.62,26.28,16.48,13.15,8.23,-0.31,12.12
TS,2014,2.06,4.46,9.21,13.32,16.86,21.49,23.39,22.35,17.54,12.14,6.61,1.6,12.63
TS,2015,0.32,1.28,6.43,10.68,18.03,23.23,27.44,27.45,20.63,11.45,5.79,2.24,12.99
TS,2016,-1.45,5.31,6.52,13.48,16.89,21.73,23.59,23.34,20.08,10.24,3.99,-2.16,11.8
TS,2017,-5.64,2.26,8.6,11.03,18.09,24.22,26.38,26.53,18.31,12.09,6.16,1.5,12.52
TS,2018,1.03,0.62,3.56,15.43,20.09,22.05,23.23,25.95,19.64,14.4,7.38,-0.95,12.76
TS,2019,-1.79,2.44,8.33,13.4,15.56,23.67,24.18,26.72,20.24,14.32,10.19,3.16,13.42
TS,2020,-1.18,4.26,6.86,12.47,16.2,21.23,23.62,25.07,20.91,13.0,5.12,2.89,12.56
TS,2021,0.79,3.1,4.44,8.89,15.5,24.35,27.79,24.95,18.93,10.79,6.24,1.08,12.29
TS,2022,-0.84,3.41,4.59,10.65,19.58,25.73,27.98,26.93,17.94,13.94,7.28,3.2,13.43
TS,2023,3.83,1.82,7.09,9.85,16.95,21.13,26.11,26.28,22.6,16.06,6.79,2.83,13.52
TS,2024,1.1,7.48,9.88,15.34,19.67,26.04,29.38,29.75,21.07,13.31,3.63,0.74,14.8
TS,2025,1.85,0.99,9.12,13.95,16.21,26.08,26.58,26.21,22.02,11.76,7.38,2.48,13.78
WD2M,1981,336.5,214.6,203.1,311.3,167.8,256.6,304.2,288.1,198.6,197.9,301.5,180.5,233.4
WD2M,1982,277.3,82.1,154.5,334.3,261.4,267.8,328.4,309.6,184.8,161.1,156.2,192.0,205.9
WD2M,1983,271.7,293.7,229.1,207.9,209.3,328.4,339.9,339.3,222.1,282.4,306.9,156.7,258.4
WD2M,1984,182.3,117.3,64.2,64.6,196.4,290.5,306.9,352.7,209.5,196.9,150.9,124.5,187.0
WD2M,1985,161.8,310.8,159.8,277.8,227.4,290.3,313.8,302.0,309.5,49.7,156.2,202.9,233.2
WD2M,1986,210.2,127.9,158.1,194.1,162.9,353.9,308.4,253.1,303.4,303.1,169.7,243.2,204.2
WD2M,1987,220.4,157.2,341.3,311.2,252.8,242.9,288.5,300.9,294.8,149.0,175.5,260.4,219.6
WD2M,1988,174.9,185.2,284.0,125.3,176.4,299.2,313.5,325.1,291.4,150.8,306.8,255.4,233.9
WD2M,1989,341.0,187.6,328.3,177.2,350.5,317.5,326.4,309.5,18.9,231.1,217.5,201.4,230.1
WD2M,1990,188.7,205.6,284.2,239.7,15.4,281.8,323.8,3.2,274.6,148.8,188.8,128.3,239.8
WD2M,1991,324.4,170.7,162.4,357.1,320.0,305.4,9.6,338.7,201.1,170.0,157.0,356.3,286.2
WD2M,1992,265.2,303.6,208.3,259.7,27.3,148.1,4.9,213.0,266.4,185.0,227.9,147.2,232.4
WD2M,1993,226.5,334.4,320.3,226.5,160.8,287.4,290.3,332.3,214.2,159.9,143.3,191.6,218.6
WD2M,1994,197.8,176.5,265.5,183.8,262.5,308.1,5.6,287.6,200.0,162.9,201.7,209.5,226.8
WD2M,1995,177.6,204.3,234.8,264.0,250.6,289.0,344.5,301.9,214.7,117.5,255.3,160.9,225.1
WD2M,1996,147.4,176.8,162.3,143.1,223.9,319.1,323.4,74.2,288.0,173.4,178.1,46.1,189.0
WD2M,1997,19.8,260.6,349.9,323.0,252.8,211.2,291.0,342.0,306.8,271.3,165.2,175.0,279.4
WD2M,1998,187.3,280.7,322.9,206.3,328.2,270.1,288.0,339.6,176.7,202.4,225.8,198.5,247.6
WD2M,1999,166.5,246.8,185.6,231.0,195.5,293.4,338.1,294.4,153.0,215.1,153.4,203.4,223.4
WD2M,2000,286.3,244.5,254.6,166.2,247.4,306.5,272.6,283.3,261.0,161.7,171.7,190.1,217.9
WD2M,2001,161.1,296.8,214.4,243.9,321.6,294.4,243.4,337.5,243.8,198.0,307.1,252.2,243.5
WD2M,2002,235.7,217.3,326.1,139.4,168.5,305.2,198.8,215.9,308.3,225.5,181.2,144.9,201.5
WD2M,2003,186.5,301.4,333.8,205.6,190.2,321.6,307.4,335.2,32.8,227.1,161.3,159.7,256.0
WD2M,2004,315.9,251.3,218.6,170.4,256.5,306.4,287.9,306.5,332.9,163.3,245.9,159.4,249.2
WD2M,2005,286.4,107.4,240.7,239.2,315.9,312.2,290.6,274.0,130.1,127.7,164.6,215.7,248.4
WD2M,2006,82.2,204.4,264.9,202.5,283.1,324.7,9.7,264.0,85.7,184.2,224.7,177.1,259.7
WD2M,2007,251.5,195.6,162.2,338.8,227.2,263.9,285.3,345.6,285.2,49.4,249.5,357.3,274.7
WD2M,2008,180.1,263.9,248.8,287.7,302.4,293.2,317.8,313.7,322.7,202.5,172.2,161.5,236.2
WD2M,2009,140.5,231.3,274.5,145.1,327.7,259.8,312.0,337.6,41.9,262.9,187.7,179.7,237.2
WD2M,2010,166.9,175.0,257.6,158.8,228.2,309.8,319.6,296.9,297.6,125.3,182.9,202.1,215.6
WD2M,2011,178.7,322.1,226.8,331.3,14.1,318.2,247.9,344.7,355.8,27.7,138.2,209.1,284.3
WD2M,2012,273.9,335.3,336.1,216.3,346.1,252.6,327.5,339.4,200.6,203.9,165.6,161.9,276.6
WD2M,2013,184.7,155.0,178.4,200.8,196.5,290.2,348.1,0.1,300.8,174.7,170.9,187.9,213.6
WD2M,2014,173.0,174.3,279.2,116.9,311.0,331.8,196.8,250.5,106.1,179.9,157.6,210.6,179.0
WD2M,2015,208.1,157.0,152.0,309.9,298.7,321.3,320.4,170.7,197.5,143.7,272.7,221.6,250.8
WD2M,2016,197.1,189.9,234.3,280.8,301.1,307.0,318.7,346.3,289.3,208.1,183.8,319.0,248.2
WD2M,2017,355.3,206.9,313.0,265.6,345.6,295.3,328.1,20.8,256.4,274.5,194.0,217.1,267.0
WD2M,2018,185.0,103.4,190.3,173.4,118.9,345.5,327.3,138.2,359.9,185.1,150.4,266.9,181.1
WD2M,2019,283.6,9.8,309.3,154.8,244.0,121.6,326.2,205.0,291.8,202.3,162.3,188.9,200.2
WD2M,2020,251.7,280.2,18.2,319.0,332.7,257.7,354.4,99.3,176.8,207.4,88.4,155.6,249.9
WD2M,2021,207.7,219.1,343.0,255.5,257.8,357.5,254.8,302.9,321.0,137.0,172.4,287.8,267.1
