-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2025 in UTC
Location: Latitude  45.8029   Longitude 24.1586 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 508.97 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN      CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
GWETPROF               MERRA-2 Profile Soil Moisture (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
IMERG_PRECTOT          MERRA-2 Total Precipitation (mm/day) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX                MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                MERRA-2 Temperature at 2 Meters Minimum (C) 
TS                     MERRA-2 Earth Skin Temperature (C) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M_MAX               MERRA-2 Wind Speed at 2 Meters Maximum (m/s) 
WS2M_MIN               MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,1989,96.94,96.2,95.62,95.21,95.73,95.42,95.83,95.46,95.79,95.98,95.74,95.88,95.82
PS,1990,96.48,95.74,96.36,95.31,95.85,95.51,95.69,95.91,95.63,95.92,95.56,95.82,95.82
PS,1991,96.4,95.8,95.76,95.43,95.24,95.49,95.51,95.76,95.96,95.91,95.89,96.17,95.78
PS,1992,96.52,95.99,95.67,95.26,95.88,95.35,95.74,95.79,95.99,95.3,95.74,96.17,95.78
PS,1993,96.48,96.3,95.71,95.37,95.51,95.55,95.62,95.83,95.63,96.05,96.32,95.43,95.81
PS,1994,95.52,95.8,95.78,95.19,95.46,95.61,95.71,95.58,95.78,96.04,96.05,96.14,95.72
PS,1995,95.66,95.62,95.29,95.34,95.52,95.46,95.66,95.52,95.5,96.5,95.6,95.88,95.63
PS,1996,96.0,95.34,95.63,95.55,95.35,95.84,95.74,95.67,95.2,95.93,95.61,95.54,95.62
PS,1997,96.31,96.15,95.96,95.25,95.62,95.43,95.43,95.67,96.13,95.74,95.58,95.5,95.73
PS,1998,95.88,96.29,95.73,95.09,95.53,95.71,95.41,95.77,95.56,95.73,95.74,96.18,95.72
PS,1999,95.77,94.99,95.46,95.39,95.78,95.67,95.57,95.57,95.72,95.98,96.06,95.43,95.62
PS,2000,95.93,95.97,95.58,95.14,95.76,95.9,95.28,95.87,95.7,96.15,95.75,95.64,95.72
PS,2001,95.89,95.56,95.09,95.17,95.57,95.35,95.55,95.78,95.35,96.21,95.64,95.91,95.59
PS,2002,96.37,95.69,95.62,95.51,95.62,95.69,95.53,95.49,95.59,95.62,95.57,95.98,95.69
PS,2003,95.45,95.9,96.02,95.59,95.8,95.66,95.5,95.72,96.04,95.47,96.2,95.94,95.77
PS,2004,94.97,95.55,95.97,95.43,95.36,95.65,95.58,95.49,95.99,95.92,95.67,96.02,95.63
PS,2005,95.68,95.4,95.5,95.45,95.61,95.66,95.53,95.53,95.96,96.35,95.91,95.52,95.68
PS,2006,96.41,95.35,94.98,95.35,95.67,95.81,95.95,95.22,95.92,95.91,95.88,96.62,95.76
PS,2007,95.67,95.34,95.56,95.83,95.27,95.46,95.5,95.5,95.72,96.08,95.57,96.14,95.64
PS,2008,96.23,96.48,94.73,95.07,95.57,95.62,95.44,95.6,95.69,96.01,95.78,95.92,95.68
PS,2009,95.53,95.06,95.09,95.69,95.78,95.43,95.6,95.84,95.97,95.59,95.55,95.03,95.52
PS,2010,95.35,94.75,95.63,95.75,95.1,95.22,95.54,95.55,95.62,95.79,95.15,95.16,95.39
PS,2011,95.89,95.75,96.15,95.53,95.79,95.51,95.26,95.71,95.86,96.13,96.55,95.69,95.82
PS,2012,95.65,95.87,96.07,94.87,95.42,95.61,95.58,95.72,95.72,95.57,95.84,95.45,95.61
PS,2013,95.19,95.25,94.87,95.62,95.26,95.51,95.78,95.75,95.53,96.09,95.57,96.4,95.57
PS,2014,95.51,95.6,95.53,95.28,95.35,95.56,95.44,95.54,95.76,95.98,95.92,95.78,95.6
PS,2015,95.52,95.52,95.87,95.61,95.52,95.75,95.68,95.85,95.76,96.04,95.83,96.9,95.82
PS,2016,95.51,95.45,95.25,95.22,95.33,95.49,95.67,95.88,95.88,96.0,95.8,96.57,95.67
PS,2017,96.03,95.98,95.58,95.56,95.58,95.57,95.58,95.84,95.65,95.83,95.65,95.56,95.7
PS,2018,95.75,95.39,94.76,95.69,95.6,95.37,95.34,95.82,96.05,96.05,96.16,95.8,95.65
PS,2019,94.97,96.1,95.7,95.54,95.19,95.82,95.46,95.83,95.9,95.88,95.42,95.6,95.61
PS,2020,96.44,95.54,95.67,95.78,95.57,95.17,95.65,95.55,95.78,95.6,96.53,95.59,95.74
PS,2021,95.12,95.91,95.74,95.54,95.4,95.68,95.55,95.59,95.94,96.28,95.73,95.3,95.65
PS,2022,95.82,95.71,96.28,95.24,95.81,95.65,95.74,95.52,95.43,96.3,95.71,95.8,95.75
PS,2023,95.65,96.15,95.22,95.23,95.84,95.6,95.56,95.62,96.06,95.69,94.95,95.54,95.59
PS,2024,95.74,95.6,95.35,95.6,95.62,95.56,95.53,95.55,95.57,96.09,96.18,96.02,95.7
PS,2025,96.04,96.51,95.66,95.6,95.37,95.88,95.36,95.7,95.97,95.64,95.6,96.02,95.77
QV2M,1981,2.24,2.78,4.86,5.16,7.31,10.28,9.31,9.14,8.4,6.67,3.7,3.18,6.1
QV2M,1982,2.5,2.48,3.73,4.79,7.93,8.91,9.74,9.69,8.85,6.03,3.62,3.94,6.04
QV2M,1983,3.27,2.82,4.14,6.21,7.8,8.58,9.98,8.84,6.6,5.06,3.6,3.12,5.86
QV2M,1984,3.04,2.65,3.45,4.57,7.81,8.18,8.44,8.4,7.63,6.41,4.06,2.82,5.63
QV2M,1985,1.99,1.88,3.41,5.44,8.51,8.51,9.21,8.8,6.47,4.8,3.9,3.77,5.58
QV2M,1986,3.03,2.49,3.88,5.89,7.32,8.48,9.07,8.77,5.72,4.47,3.88,2.57,5.48
QV2M,1987,2.3,3.15,2.87,4.55,6.8,8.76,8.89,7.4,6.85,4.97,4.76,3.23,5.39
QV2M,1988,3.59,3.27,3.88,5.12,7.8,9.15,10.4,8.18,7.31,4.63,2.77,3.11,5.78
QV2M,1989,2.65,3.36,4.34,6.02,6.73,8.48,8.3,9.09,7.47,5.72,4.0,3.36,5.81
QV2M,1990,2.93,3.51,4.22,4.92,6.18,7.62,7.73,6.39,5.52,5.07,4.7,3.1,5.17
QV2M,1991,3.0,2.49,3.73,4.41,5.94,8.51,10.71,9.1,7.25,5.73,4.35,2.36,5.65
QV2M,1992,2.72,2.78,3.49,5.17,5.49,8.64,8.23,7.93,5.62,5.88,4.27,2.8,5.26
QV2M,1993,2.76,2.2,3.51,4.84,7.42,7.69,7.77,8.35,6.74,6.17,3.18,3.6,5.38
QV2M,1994,3.54,3.29,4.15,5.59,7.11,8.27,9.24,8.04,7.77,5.34,3.92,3.13,5.8
QV2M,1995,2.59,3.71,3.74,4.81,6.81,9.0,8.81,8.08,6.82,5.37,3.45,3.07,5.53
QV2M,1996,2.51,2.53,2.72,4.95,8.26,8.13,7.73,8.49,6.72,5.6,4.86,3.35,5.5
QV2M,1997,2.75,3.07,3.21,4.2,7.39,9.18,9.57,9.47,6.73,4.71,4.38,3.41,5.69
QV2M,1998,3.27,3.45,3.15,5.8,7.0,9.47,9.65,7.75,7.15,6.2,3.52,2.27,5.73
QV2M,1999,3.21,2.98,3.91,5.83,7.02,9.32,9.58,8.48,7.48,5.51,3.44,3.37,5.86
QV2M,2000,2.08,3.08,3.74,6.08,6.26,6.13,7.15,6.7,6.22,4.72,4.64,3.6,5.04
QV2M,2001,3.2,3.11,4.37,4.71,6.3,7.66,9.71,9.03,7.41,6.34,3.7,1.88,5.64
QV2M,2002,2.82,3.74,3.73,4.78,6.51,8.09,9.76,8.51,6.35,5.58,4.84,2.64,5.62
QV2M,2003,2.76,2.01,3.38,4.62,8.26,8.34,9.3,8.36,6.7,5.42,4.84,3.07,5.61
QV2M,2004,2.45,3.09,4.07,5.65,6.94,8.65,9.35,9.65,7.33,6.32,4.74,3.52,5.99
QV2M,2005,2.93,2.65,3.56,5.66,8.5,9.0,10.9,11.11,8.62,5.93,3.99,3.29,6.37
QV2M,2006,2.26,2.88,4.07,6.27,7.77,10.17,10.25,10.1,7.93,6.15,4.71,3.53,6.36
QV2M,2007,3.92,3.73,4.32,4.75,8.16,8.97,8.27,10.45,7.47,5.79,3.81,2.97,6.07
QV2M,2008,2.98,3.6,4.33,6.07,8.04,10.01,9.47,9.64,6.92,6.54,4.5,3.6,6.32
QV2M,2009,3.03,3.14,4.01,5.76,7.34,8.93,10.25,9.92,7.37,6.07,5.26,3.68,6.25
QV2M,2010,2.89,3.39,4.15,5.93,8.55,10.87,12.22,11.43,7.78,4.77,5.56,3.4,6.76
QV2M,2011,3.08,2.67,4.02,5.36,7.76,9.4,10.35,9.3,7.53,4.5,3.27,3.56,5.92
QV2M,2012,2.62,2.07,3.5,6.0,8.19,10.15,9.88,7.87,7.03,6.2,4.99,2.79,5.95
QV2M,2013,2.99,3.4,3.87,6.21,8.04,10.59,9.74,10.02,6.74,6.46,5.41,3.0,6.39
QV2M,2014,3.71,3.95,4.47,5.85,7.68,9.25,10.94,10.11,7.58,6.26,4.76,3.64,6.53
QV2M,2015,3.35,3.19,4.03,4.87,8.1,8.76,9.93,9.37,8.86,5.88,4.74,3.81,6.26
QV2M,2016,2.93,4.53,4.4,6.74,7.6,11.4,10.7,10.03,7.95,5.4,4.11,2.53,6.53
QV2M,2017,1.99,3.66,4.87,5.15,7.98,10.05,9.74,9.51,7.42,5.51,4.82,3.63,6.21
QV2M,2018,3.46,3.08,4.21,7.6,8.51,10.87,11.62,11.06,7.84,5.94,4.4,3.11,6.83
QV2M,2019,2.84,3.39,4.39,5.58,8.12,11.44,9.49,9.82,6.63,5.93,6.02,3.81,6.47
QV2M,2020,2.83,3.64,4.32,4.48,6.82,10.73,11.24,10.17,8.71,7.27,4.46,4.01,6.57
QV2M,2021,3.34,3.92,3.6,4.95,7.55,10.27,11.07,9.31,7.07,4.82,4.71,3.7,6.21
QV2M,2022,3.03,3.44,3.05,5.25,7.43,9.13,8.85,10.75,8.47,6.88,5.37,4.12,6.33
QV2M,2023,4.3,3.43,4.61,5.43,7.72,10.47,11.59,10.42,8.62,6.53,4.88,4.08,6.86
QV2M,2024,3.23,4.75,5.01,6.3,7.38,10.82,10.67,9.7,7.51,5.98,3.81,3.55,6.56
QV2M,2025,3.69,2.73,4.81,5.88,7.02,9.14,9.63,8.92,8.25,5.58,5.56,3.95,6.28
RH2M,1981,93.04,89.52,83.86,77.99,77.85,73.63,70.49,67.25,74.26,78.68,87.36,89.12,80.2
RH2M,1982,84.75,85.83,79.28,78.75,71.58,67.92,71.74,65.54,66.68,74.63,74.44,87.06,75.64
RH2M,1983,88.85,82.02,73.73,71.84,67.61,68.68,66.22,63.3,58.72,70.02,81.16,87.15,73.24
RH2M,1984,89.02,85.31,79.27,70.55,74.75,70.93,65.61,63.33,65.79,73.8,79.01,86.88,75.34
RH2M,1985,89.81,87.15,74.98,72.9,73.18,74.18,65.16,61.25,61.66,69.82,81.16,86.62,74.75
RH2M,1986,86.09,80.75,75.66,67.91,61.74,64.02,66.41,53.97,48.16,62.88,78.93,80.79,68.89
RH2M,1987,88.22,80.19,73.35,68.4,71.56,64.28,49.31,56.31,50.84,69.56,86.33,89.62,70.62
RH2M,1988,85.88,82.2,80.1,77.52,74.86,74.72,61.55,53.45,67.45,65.44,81.5,90.73,74.57
RH2M,1989,87.77,80.98,73.91,68.0,69.64,71.9,56.75,61.75,71.55,75.63,79.83,85.34,73.54
RH2M,1990,86.96,75.3,63.63,65.59,59.18,60.4,51.77,42.8,56.67,63.35,81.66,86.88,66.11
RH2M,1991,84.34,75.8,65.84,63.88,69.96,63.48,68.55,66.05,64.74,73.27,81.88,87.67,72.13
RH2M,1992,86.88,82.13,70.52,67.53,56.83,65.87,53.97,41.45,53.97,73.73,83.92,84.58,68.38
RH2M,1993,81.59,76.7,79.7,74.05,67.56,58.05,55.73,57.51,67.98,71.55,78.91,88.9,71.5
RH2M,1994,88.26,79.17,74.47,70.19,66.7,62.1,55.93,51.35,55.9,72.82,78.92,85.91,70.11
RH2M,1995,89.63,81.23,74.25,69.87,70.94,67.58,52.49,56.89,69.73,69.54,85.14,83.81,72.52
RH2M,1996,85.04,84.91,77.23,72.35,71.54,57.05,54.74,60.83,77.27,78.18,82.68,89.82,74.27
RH2M,1997,87.6,82.94,74.5,77.96,69.82,69.35,70.0,71.09,67.51,73.0,84.42,87.45,76.27
RH2M,1998,87.02,79.93,77.33,72.35,71.23,68.72,64.53,51.14,71.87,78.55,83.76,84.13,74.17
RH2M,1999,87.0,86.58,77.28,77.24,70.82,63.87,57.23,53.93,63.07,73.23,77.06,85.88,72.68
RH2M,2000,91.69,79.24,77.1,69.18,53.66,41.69,47.84,40.96,59.18,56.66,69.78,77.33,63.65
RH2M,2001,79.43,75.35,68.29,62.03,57.64,61.52,61.37,53.89,69.16,70.74,81.51,91.93,69.37
RH2M,2002,90.38,74.74,64.75,64.69,53.96,56.93,56.35,57.66,60.63,72.34,83.68,82.43,68.18
RH2M,2003,89.09,83.89,74.5,71.03,61.14,52.61,59.81,50.63,65.74,79.3,85.0,83.58,71.29
RH2M,2004,90.18,84.92,79.69,73.55,73.36,66.54,59.98,66.14,66.98,74.45,84.71,89.71,75.83
RH2M,2005,88.42,89.44,79.07,75.15,77.6,72.58,73.01,77.33,75.01,77.41,83.41,89.01,79.74
RH2M,2006,86.6,87.53,81.7,78.68,74.7,76.41,65.58,72.02,71.25,71.02,83.43,85.11,77.76
RH2M,2007,87.21,83.41,73.66,62.39,66.21,58.09,48.08,66.21,74.51,76.5,85.65,90.57,72.65
RH2M,2008,86.31,84.23,78.35,78.0,74.59,70.79,63.98,59.87,67.74,78.11,79.63,90.05,75.95
RH2M,2009,88.33,88.98,81.61,68.63,66.02,63.62,65.31,62.39,60.23,74.66,84.7,88.77,74.37
RH2M,2010,89.75,88.24,81.98,78.75,79.52,77.08,77.67,70.42,72.78,73.97,79.93,89.69,79.94
RH2M,2011,90.97,83.47,76.74,72.53,71.74,69.2,67.11,59.44,54.76,64.78,74.16,84.83,72.44
RH2M,2012,89.26,90.65,69.16,70.34,71.87,65.89,51.07,47.66,51.58,69.13,80.79,87.98,70.37
RH2M,2013,88.51,83.65,78.22,74.65,69.51,76.6,63.53,62.33,68.53,75.38,83.5,83.76,75.61
RH2M,2014,85.93,78.99,70.18,74.54,74.05,72.12,71.51,65.48,64.55,72.65,80.45,88.25,74.88
RH2M,2015,87.09,80.17,76.6,68.51,71.29,63.12,56.67,54.54,67.24,77.55,79.11,89.08,72.55
RH2M,2016,85.47,84.6,78.38,72.26,75.71,77.01,67.16,64.84,62.09,77.92,82.58,86.13,76.16
RH2M,2017,86.04,82.31,76.72,71.16,73.8,68.3,61.83,54.98,65.08,71.37,87.77,89.35,74.0
RH2M,2018,86.09,83.61,83.6,73.5,67.29,74.6,79.27,64.51,64.32,66.6,74.45,89.07,75.55
RH2M,2019,90.38,81.99,74.18,70.08,77.76,72.36,61.43,57.1,51.86,63.94,83.36,84.02,72.33
RH2M,2020,83.62,77.86,74.97,59.58,71.54,78.17,73.94,62.2,65.84,82.67,86.12,90.52,75.61
RH2M,2021,88.5,84.74,78.9,76.66,75.11,73.15,62.86,59.21,63.98,69.35,80.6,89.88,75.19
RH2M,2022,86.09,80.85,67.4,72.66,64.78,58.72,50.08,62.1,76.81,76.84,84.5,85.97,72.15
RH2M,2023,89.69,87.47,77.76,80.06,73.28,75.7,67.98,58.08,61.72,65.4,83.09,86.39,75.46
RH2M,2024,81.82,81.67,76.67,69.14,67.32,63.35,55.65,51.79,58.59,68.38,78.36,87.98,70.03
RH2M,2025,83.38,73.78,68.89,69.08,73.22,57.14,56.42,54.72,63.11,79.02,86.01,86.51,70.94
T2M,1981,-6.65,-3.31,4.99,7.14,12.61,18.78,18.18,18.46,15.52,10.71,0.62,-1.85,8.0
T2M,1982,-4.48,-4.02,2.25,6.02,15.07,17.91,18.43,20.22,18.54,10.47,2.9,1.35,8.8
T2M,1983,-1.13,-2.3,4.64,11.16,15.91,17.34,20.28,19.35,16.01,8.81,0.78,-1.8,9.16
T2M,1984,-2.2,-3.43,1.18,7.25,14.31,15.82,17.81,18.51,16.35,11.39,3.38,-2.63,8.18
T2M,1985,-8.14,-8.28,2.13,9.22,15.8,15.68,19.41,20.03,14.56,8.23,2.3,1.03,7.76
T2M,1986,-1.78,-3.69,3.32,11.64,16.75,18.27,18.8,21.83,17.2,9.0,3.1,-2.97,9.36
T2M,1987,-6.05,-0.58,-1.34,7.63,12.85,18.81,23.87,18.52,19.06,8.44,4.34,-1.52,8.7
T2M,1988,0.45,-0.16,2.52,7.2,14.12,16.68,22.3,21.22,15.23,8.4,-1.86,-2.19,8.7
T2M,1989,-3.32,0.61,5.61,12.06,13.17,16.2,20.15,20.35,14.53,9.36,2.01,-1.19,9.18
T2M,1990,-2.54,2.44,7.59,9.54,14.58,17.65,20.75,21.16,13.69,10.27,4.76,-1.56,9.9
T2M,1991,-2.21,-2.7,5.27,8.47,11.51,18.83,20.85,18.77,15.65,9.01,3.89,-4.95,8.59
T2M,1992,-3.24,-2.18,3.27,9.42,13.75,18.16,20.9,24.97,14.88,9.54,3.06,-2.89,9.17
T2M,1993,-2.79,-3.85,1.15,7.25,15.25,18.34,19.58,20.31,13.64,11.22,-1.04,-0.03,8.34
T2M,1994,-0.09,0.04,4.87,10.2,14.48,18.46,22.26,21.46,19.62,8.59,2.91,-1.45,10.17
T2M,1995,-4.73,1.73,3.23,7.71,12.98,18.27,22.53,19.77,13.49,9.7,-0.49,-1.54,8.6
T2M,1996,-3.94,-3.89,-1.4,7.61,15.95,19.74,19.63,19.48,11.34,8.55,5.38,-1.79,8.09
T2M,1997,-3.04,-1.27,1.26,4.16,14.56,18.1,18.66,18.28,13.48,6.24,3.26,-0.95,7.78
T2M,1998,-1.24,0.81,0.32,10.25,13.36,18.77,20.35,21.09,13.84,9.65,0.55,-5.13,8.59
T2M,1999,-1.1,-2.14,3.32,9.24,13.45,19.95,22.43,21.32,16.71,9.2,1.82,-0.69,9.53
T2M,2000,-7.17,-0.29,2.53,11.35,16.62,20.78,21.26,22.7,14.71,11.32,7.81,1.76,10.3
T2M,2001,-0.37,0.37,6.72,9.67,15.46,17.52,21.53,22.41,14.89,11.82,1.42,-8.64,9.46
T2M,2002,-3.53,3.21,5.56,8.98,17.3,19.82,23.13,20.17,15.13,9.57,5.03,-3.84,10.08
T2M,2003,-3.54,-6.21,1.97,6.85,18.94,21.45,21.07,22.35,14.45,6.94,4.71,-1.2,9.07
T2M,2004,-5.44,-1.92,3.07,9.51,12.78,17.96,21.2,19.85,15.22,11.11,4.14,-0.49,8.94
T2M,2005,-2.54,-4.82,0.92,8.9,14.61,16.87,19.91,19.14,15.81,9.4,2.51,-1.14,8.38
T2M,2006,-5.88,-2.93,2.53,10.02,13.92,17.66,20.88,18.97,15.45,11.07,4.65,0.45,8.96
T2M,2007,1.35,1.34,5.8,9.78,16.81,20.93,23.39,21.12,13.58,9.29,1.33,-2.7,10.23
T2M,2008,-2.11,0.68,4.55,9.63,14.54,19.05,20.23,21.68,14.35,10.85,4.3,-0.48,9.8
T2M,2009,-2.95,-1.95,2.57,11.08,15.35,19.2,20.94,21.39,17.22,10.13,5.95,-0.3,9.95
T2M,2010,-3.67,-1.01,2.82,9.26,14.49,18.76,20.55,21.16,14.7,6.95,7.76,-1.64,9.22
T2M,2011,-2.71,-2.91,3.61,9.07,14.7,18.58,20.67,21.12,19.18,8.6,1.75,0.43,9.41
T2M,2012,-4.78,-7.91,3.51,10.95,15.84,20.66,25.11,22.74,19.34,12.03,6.31,-3.36,10.09
T2M,2013,-2.53,0.32,2.51,10.66,16.07,18.49,20.73,21.84,13.43,10.85,6.51,-1.51,9.83
T2M,2014,0.57,2.79,7.06,9.88,14.01,17.5,20.36,20.55,16.33,10.95,5.46,0.12,10.51
T2M,2015,-1.05,-0.47,4.02,8.31,15.69,19.23,23.07,23.2,18.3,9.26,5.6,0.9,10.57
T2M,2016,-2.84,3.87,4.82,12.48,13.44,19.5,21.19,20.81,17.72,8.0,2.87,-3.91,9.83
T2M,2017,-6.95,1.33,6.76,8.79,14.84,19.89,21.19,22.99,15.89,9.89,4.35,0.05,9.96
T2M,2018,-0.17,-1.33,2.77,14.12,17.64,19.46,19.32,22.43,16.72,12.14,5.38,-1.85,10.61
T2M,2019,-3.28,0.51,5.77,10.05,14.04,20.9,20.82,22.87,17.88,12.94,8.29,1.51,11.08
T2M,2020,-2.06,2.03,5.19,9.41,12.98,18.22,20.06,21.82,18.41,11.19,3.42,1.24,10.18
T2M,2021,-1.16,1.4,1.98,6.84,13.52,18.76,23.12,21.51,15.49,8.49,5.3,0.18,9.67
T2M,2022,-2.1,1.05,2.02,8.33,15.94,21.08,23.4,22.81,14.81,11.89,6.47,2.17,10.71
T2M,2023,2.21,-0.79,5.35,7.46,14.28,18.56,22.2,23.41,19.33,13.72,5.09,2.1,11.16
T2M,2024,-0.52,5.29,7.1,12.38,15.2,22.43,24.79,24.45,18.25,11.5,3.01,0.25,12.03
T2M,2025,1.03,-0.82,7.79,10.74,12.96,21.47,22.99,21.94,18.07,8.22,6.78,1.59,11.13
T2MDEW,1981,-7.96,-5.1,2.25,3.22,8.46,13.57,12.07,11.6,10.42,6.79,-1.48,-3.62,4.24
T2MDEW,1982,-6.96,-6.41,-1.32,2.22,9.49,11.32,12.67,12.68,11.44,5.58,-1.72,-0.68,4.09
T2MDEW,1983,-2.92,-5.24,-0.17,5.7,9.22,10.76,13.08,11.25,6.79,2.93,-2.33,-3.84,3.83
T2MDEW,1984,-3.97,-5.84,-2.34,1.61,9.38,10.0,10.55,10.53,9.0,6.32,-0.26,-4.8,3.38
T2MDEW,1985,-9.88,-10.35,-2.42,4.03,10.52,10.6,11.93,11.25,6.43,2.29,-0.91,-1.08,2.78
T2MDEW,1986,-4.04,-6.77,-1.05,5.03,8.25,10.49,11.6,10.94,4.68,1.31,-0.54,-6.18,2.87
T2MDEW,1987,-7.95,-3.99,-5.87,1.41,7.21,11.02,11.16,8.52,7.4,2.44,2.08,-3.18,2.54
T2MDEW,1988,-1.77,-3.11,-0.87,3.1,9.27,11.76,13.74,10.06,8.47,1.47,-4.95,-3.68,3.65
T2MDEW,1989,-5.32,-2.63,0.82,5.55,7.15,10.55,10.24,11.68,8.84,4.76,-1.36,-3.48,3.93
T2MDEW,1990,-4.66,-1.95,0.22,2.56,5.72,8.84,9.13,6.41,4.19,2.52,1.67,-3.66,2.6
T2MDEW,1991,-4.68,-6.72,-1.32,1.13,5.42,10.71,14.19,11.65,8.12,4.01,0.8,-6.99,3.08
T2MDEW,1992,-5.38,-5.16,-2.21,3.04,4.06,10.85,10.08,9.66,4.38,4.53,0.37,-5.37,2.42
T2MDEW,1993,-5.74,-7.77,-2.35,2.37,8.59,9.04,9.22,10.34,6.98,5.72,-4.59,-1.76,2.58
T2MDEW,1994,-1.93,-3.42,0.21,4.43,7.68,10.07,11.93,9.68,9.31,3.4,-0.78,-3.72,3.94
T2MDEW,1995,-6.45,-1.47,-1.32,1.95,7.21,11.56,11.17,9.74,7.33,3.82,-2.94,-4.15,3.06
T2MDEW,1996,-6.39,-6.4,-5.29,2.38,10.2,9.89,9.07,10.6,7.08,4.51,2.42,-3.34,2.92
T2MDEW,1997,-5.11,-4.08,-3.17,0.26,8.54,11.79,12.47,12.34,6.91,1.24,0.67,-2.89,3.29
T2MDEW,1998,-3.26,-2.57,-3.59,4.94,7.73,12.31,12.58,9.11,8.13,5.77,-2.19,-7.7,3.46
T2MDEW,1999,-3.17,-4.35,-0.68,5.01,7.69,12.13,12.46,10.47,8.75,4.04,-2.28,-2.89,3.98
T2MDEW,2000,-8.67,-3.76,-1.52,5.32,6.0,5.64,7.97,7.08,5.72,1.79,1.82,-2.19,2.1
T2MDEW,2001,-3.74,-3.8,0.53,1.64,6.06,8.97,12.74,11.46,8.45,6.04,-1.72,-10.08,3.09
T2MDEW,2002,-5.18,-1.29,-1.28,2.05,6.54,9.82,12.71,10.36,6.23,4.22,2.23,-6.59,3.34
T2MDEW,2003,-5.33,-8.92,-2.61,1.33,10.21,10.21,11.98,10.26,7.17,3.22,2.29,-3.87,3.07
T2MDEW,2004,-7.08,-4.34,-0.44,4.53,7.62,10.97,12.02,12.59,8.19,6.16,1.53,-2.12,4.16
T2MDEW,2005,-4.44,-6.52,-2.68,4.25,10.4,11.5,14.45,14.71,10.96,5.13,-0.35,-2.9,4.61
T2MDEW,2006,-8.04,-4.98,-0.55,6.15,9.11,13.11,13.58,13.22,9.67,5.42,1.91,-1.98,4.77
T2MDEW,2007,-0.65,-1.37,0.91,2.17,9.61,11.46,10.13,13.77,8.7,4.83,-0.98,-4.28,4.56
T2MDEW,2008,-4.31,-1.95,0.74,5.58,9.66,13.16,12.29,12.57,7.46,6.8,0.78,-2.09,5.08
T2MDEW,2009,-4.78,-3.79,-0.52,4.94,8.32,11.27,13.52,13.1,8.61,5.28,3.41,-2.1,4.82
T2MDEW,2010,-5.32,-2.95,-0.28,5.41,10.67,14.23,16.24,15.02,9.34,2.08,4.14,-3.29,5.48
T2MDEW,2011,-4.16,-5.67,-0.54,3.86,9.12,12.16,13.57,11.95,8.85,1.27,-2.82,-1.97,3.86
T2MDEW,2012,-6.47,-9.51,-2.24,5.07,10.14,13.3,12.83,9.38,7.62,5.71,2.93,-5.37,3.65
T2MDEW,2013,-4.38,-2.36,-1.26,5.83,9.73,13.94,12.79,13.22,7.06,6.23,3.68,-4.12,5.06
T2MDEW,2014,-1.63,-0.77,1.32,5.06,9.03,11.98,14.53,13.19,8.78,5.59,2.01,-1.72,5.65
T2MDEW,2015,-3.07,-3.76,-0.18,2.18,9.91,11.13,12.97,12.16,11.09,5.13,1.81,-0.73,4.94
T2MDEW,2016,-5.11,1.33,1.0,6.98,8.83,15.02,14.18,13.17,9.49,3.92,-0.06,-6.18,5.21
T2MDEW,2017,-9.24,-1.63,2.46,3.14,9.72,13.24,12.73,12.19,8.4,4.26,2.39,-1.64,4.7
T2MDEW,2018,-2.39,-3.95,-0.01,8.89,10.75,14.35,15.4,14.8,9.13,5.24,0.64,-3.64,5.82
T2MDEW,2019,-4.91,-2.49,0.97,4.27,9.81,15.27,12.3,12.89,6.61,5.37,5.41,-1.09,5.4
T2MDEW,2020,-4.76,-1.74,0.59,1.03,7.3,14.0,14.92,13.4,11.02,8.08,1.17,-0.21,5.42
T2MDEW,2021,-2.97,-1.04,-1.64,2.56,8.72,13.43,14.76,12.03,7.88,2.46,1.84,-1.42,4.75
