Area,Element,Year,Unit,Value
Southern Africa,Production,2009,tonnes,817698.0
Southern Africa,Production,2010,tonnes,724232.0
Southern Africa,Production,2011,tonnes,781124.0
Southern Africa,Production,2012,tonnes,795758.0
Southern Africa,Production,2013,tonnes,903843.0
Southern Africa,Production,2014,tonnes,777741.0
Southern Africa,Production,2015,tonnes,934375.0
Southern Africa,Production,2016,tonnes,916143.0
Southern Africa,Production,2017,tonnes,929028.0
Southern Africa,Production,2018,tonnes,829636.0
Southern Africa,Production,2019,tonnes,891979.0
Americas,Area harvested,2005,ha,364986.0
Americas,Area harvested,2006,ha,357028.0
Americas,Area harvested,2007,ha,347925.0
Americas,Area harvested,2008,ha,342956.0
Americas,Area harvested,2009,ha,344438.0
Americas,Area harvested,2010,ha,335204.0
Americas,Area harvested,2011,ha,347778.0
Americas,Area harvested,2012,ha,343106.0
Americas,Area harvested,2013,ha,342460.0
Americas,Area harvested,2014,ha,328568.0
Americas,Area harvested,2015,ha,329044.0
Americas,Area harvested,2016,ha,322514.0
Americas,Area harvested,2017,ha,320504.0
Americas,Area harvested,2018,ha,307667.0
Americas,Area harvested,2019,ha,303925.0
Americas,Yield,2005,hg/ha,246818.0
Americas,Yield,2006,hg/ha,252758.0
Americas,Yield,2007,hg/ha,254231.0
Americas,Yield,2008,hg/ha,265724.0
Americas,Yield,2009,hg/ha,263969.0
Americas,Yield,2010,hg/ha,269843.0
Americas,Yield,2011,hg/ha,278972.0
Americas,Yield,2012,hg/ha,262426.0
Americas,Yield,2013,hg/ha,298249.0
Americas,Yield,2014,hg/ha,322259.0
Americas,Yield,2015,hg/ha,292557.0
Americas,Yield,2016,hg/ha,306353.0
Americas,Yield,2017,hg/ha,317201.0
Americas,Yield,2018,hg/ha,305877.0
Americas,Yield,2019,hg/ha,322782.0
Americas,Production,2005,tonnes,9008510.0
Americas,Production,2006,tonnes,9024167.0
Americas,Production,2007,tonnes,8845340.0
Americas,Production,2008,tonnes,9113166.0
Americas,Production,2009,tonnes,9092087.0
Americas,Production,2010,tonnes,9045252.0
Americas,Production,2011,tonnes,9702017.0
Americas,Production,2012,tonnes,9004010.0
Americas,Production,2013,tonnes,10213825.0
Americas,Production,2014,tonnes,10588413.0
Americas,Production,2015,tonnes,9626415.0
Americas,Production,2016,tonnes,9880305.0
Americas,Production,2017,tonnes,10166420.0
Americas,Production,2018,tonnes,9410823.0
Americas,Production,2019,tonnes,9810144.0
Northern America,Area harvested,2005,ha,168968.0
Northern America,Area harvested,2006,ha,165544.0
Northern America,Area harvested,2007,ha,160312.0
Northern America,Area harvested,2008,ha,158959.0
Northern America,Area harvested,2009,ha,156723.0
Northern America,Area harvested,2010,ha,152462.0
Northern America,Area harvested,2011,ha,150404.0
Northern America,Area harvested,2012,ha,147562.0
Northern America,Area harvested,2013,ha,146699.0
Northern America,Area harvested,2014,ha,144637.0
Northern America,Area harvested,2015,ha,146767.0
Northern America,Area harvested,2016,ha,148933.0
Northern America,Area harvested,2017,ha,148432.0
Northern America,Area harvested,2018,ha,133340.0
Northern America,Area harvested,2019,ha,134094.0
Northern America,Yield,2005,hg/ha,284035.0
Northern America,Yield,2006,hg/ha,293492.0
Northern America,Yield,2007,hg/ha,285022.0
Northern America,Yield,2008,hg/ha,301456.0
Northern America,Yield,2009,hg/ha,308172.0
Northern America,Yield,2010,hg/ha,300489.0
Northern America,Yield,2011,hg/ha,312614.0
Northern America,Yield,2012,hg/ha,295578.0
Northern America,Yield,2013,hg/ha,351665.0
Northern America,Yield,2014,hg/ha,398831.0
Northern America,Yield,2015,hg/ha,334223.0
Northern America,Yield,2016,hg/ha,378159.0
Northern America,Yield,2017,hg/ha,380157.0
Northern America,Yield,2018,hg/ha,378564.0
Northern America,Yield,2019,hg/ha,400884.0
Northern America,Production,2005,tonnes,4799277.0
Northern America,Production,2006,tonnes,4858592.0
Northern America,Production,2007,tonnes,4569250.0
Northern America,Production,2008,tonnes,4791913.0
Northern America,Production,2009,tonnes,4829758.0
Northern America,Production,2010,tonnes,4581315.0
Northern America,Production,2011,tonnes,4701833.0
Northern America,Production,2012,tonnes,4361605.0
Northern America,Production,2013,tonnes,5158895.0
Northern America,Production,2014,tonnes,5768579.0
Northern America,Production,2015,tonnes,4905298.0
Northern America,Production,2016,tonnes,5632029.0
Northern America,Production,2017,tonnes,5642752.0
Northern America,Production,2018,tonnes,5047768.0
Northern America,Production,2019,tonnes,5375609.0
Central America,Area harvested,2005,ha,63026.0
Central America,Area harvested,2006,ha,61663.0
Central America,Area harvested,2007,ha,60239.0
Central America,Area harvested,2008,ha,60907.0
Central America,Area harvested,2009,ha,67111.0
Central America,Area harvested,2010,ha,68026.0
Central America,Area harvested,2011,ha,68659.0
Central America,Area harvested,2012,ha,69566.0
Central America,Area harvested,2013,ha,71602.0
Central America,Area harvested,2014,ha,67895.0
Central America,Area harvested,2015,ha,68472.0
Central America,Area harvested,2016,ha,67945.0
Central America,Area harvested,2017,ha,67932.0
Central America,Area harvested,2018,ha,68438.0
Central America,Area harvested,2019,ha,69963.0
Central America,Yield,2005,hg/ha,96592.0
Central America,Yield,2006,hg/ha,102060.0
Central America,Yield,2007,hg/ha,88375.0
Central America,Yield,2008,hg/ha,89361.0
Central America,Yield,2009,hg/ha,90116.0
Central America,Yield,2010,hg/ha,92553.0
Central America,Yield,2011,hg/ha,99790.0
Central America,Yield,2012,hg/ha,62166.0
Central America,Yield,2013,hg/ha,128436.0
Central America,Yield,2014,hg/ha,115083.0
Central America,Yield,2015,hg/ha,120342.0
Central America,Yield,2016,hg/ha,117026.0
Central America,Yield,2017,hg/ha,117136.0
Central America,Yield,2018,hg/ha,108892.0
Central America,Yield,2019,hg/ha,121763.0
Central America,Production,2005,tonnes,608778.0
Central America,Production,2006,tonnes,629334.0
Central America,Production,2007,tonnes,532364.0
Central America,Production,2008,tonnes,544272.0
Central America,Production,2009,tonnes,604778.0
Central America,Production,2010,tonnes,629602.0
Central America,Production,2011,tonnes,685148.0
Central America,Production,2012,tonnes,432464.0
Central America,Production,2013,tonnes,919629.0
Central America,Production,2014,tonnes,781353.0
Central America,Production,2015,tonnes,824008.0
Central America,Production,2016,tonnes,795132.0
Central America,Production,2017,tonnes,795728.0
Central America,Production,2018,tonnes,745235.0
Central America,Production,2019,tonnes,851893.0
Caribbean,Area harvested,2005,ha,321.0
Caribbean,Area harvested,2006,ha,390.0
Caribbean,Area harvested,2007,ha,420.0
Caribbean,Area harvested,2008,ha,450.0
Caribbean,Area harvested,2009,ha,465.0
Caribbean,Area harvested,2010,ha,299.0
Caribbean,Area harvested,2011,ha,351.0
Caribbean,Area harvested,2012,ha,337.0
Caribbean,Area harvested,2013,ha,329.0
Caribbean,Area harvested,2014,ha,307.0
Caribbean,Area harvested,2015,ha,301.0
Caribbean,Area harvested,2016,ha,299.0
Caribbean,Area harvested,2017,ha,434.0
Caribbean,Area harvested,2018,ha,439.0
Caribbean,Area harvested,2019,ha,375.0
Caribbean,Yield,2005,hg/ha,40498.0
Caribbean,Yield,2006,hg/ha,40154.0
Caribbean,Yield,2007,hg/ha,41119.0
Caribbean,Yield,2008,hg/ha,40422.0
Caribbean,Yield,2009,hg/ha,45118.0
Caribbean,Yield,2010,hg/ha,49900.0
Caribbean,Yield,2011,hg/ha,46952.0
Caribbean,Yield,2012,hg/ha,49318.0
Caribbean,Yield,2013,hg/ha,48663.0
Caribbean,Yield,2014,hg/ha,48599.0
Caribbean,Yield,2015,hg/ha,49568.0
Caribbean,Yield,2016,hg/ha,49967.0
Caribbean,Yield,2017,hg/ha,51544.0
Caribbean,Yield,2018,hg/ha,52278.0
Caribbean,Yield,2019,hg/ha,52187.0
Caribbean,Production,2005,tonnes,1300.0
Caribbean,Production,2006,tonnes,1566.0
Caribbean,Production,2007,tonnes,1727.0
Caribbean,Production,2008,tonnes,1819.0
Caribbean,Production,2009,tonnes,2098.0
Caribbean,Production,2010,tonnes,1492.0
Caribbean,Production,2011,tonnes,1648.0
Caribbean,Production,2012,tonnes,1662.0
Caribbean,Production,2013,tonnes,1601.0
Caribbean,Production,2014,tonnes,1492.0
Caribbean,Production,2015,tonnes,1492.0
Caribbean,Production,2016,tonnes,1494.0
Caribbean,Production,2017,tonnes,2237.0
Caribbean,Production,2018,tonnes,2295.0
Caribbean,Production,2019,tonnes,1957.0
South America,Area harvested,2005,ha,132671.0
South America,Area harvested,2006,ha,129431.0
South America,Area harvested,2007,ha,126954.0
South America,Area harvested,2008,ha,122640.0
South America,Area harvested,2009,ha,120139.0
South America,Area harvested,2010,ha,114417.0
South America,Area harvested,2011,ha,128364.0
South America,Area harvested,2012,ha,125641.0
South America,Area harvested,2013,ha,123830.0
South America,Area harvested,2014,ha,115729.0
South America,Area harvested,2015,ha,113504.0
South America,Area harvested,2016,ha,105337.0
South America,Area harvested,2017,ha,103706.0
South America,Area harvested,2018,ha,105450.0
South America,Area harvested,2019,ha,99493.0
South America,Yield,2005,hg/ha,271284.0
South America,Yield,2006,hg/ha,273093.0
South America,Yield,2007,hg/ha,294752.0
South America,Yield,2008,hg/ha,307825.0
South America,Yield,2009,hg/ha,304269.0
South America,Yield,2010,hg/ha,334989.0
South America,Yield,2011,hg/ha,336028.0
South America,Yield,2012,hg/ha,334945.0
South America,Yield,2013,hg/ha,333821.0
South America,Yield,2014,hg/ha,348831.0
South America,Yield,2015,hg/ha,343214.0
South America,Yield,2016,hg/ha,327677.0
South America,Yield,2017,hg/ha,359256.0
South America,Yield,2018,hg/ha,342866.0
South America,Yield,2019,hg/ha,359893.0
South America,Production,2005,tonnes,3599155.0
South America,Production,2006,tonnes,3534675.0
South America,Production,2007,tonnes,3741999.0
South America,Production,2008,tonnes,3775162.0
South America,Production,2009,tonnes,3655453.0
South America,Production,2010,tonnes,3832843.0
South America,Production,2011,tonnes,4313388.0
South America,Production,2012,tonnes,4208279.0
South America,Production,2013,tonnes,4133700.0
South America,Production,2014,tonnes,4036989.0
South America,Production,2015,tonnes,3895617.0
South America,Production,2016,tonnes,3451650.0
South America,Production,2017,tonnes,3725703.0
South America,Production,2018,tonnes,3615525.0
South America,Production,2019,tonnes,3580685.0
Asia,Area harvested,2005,ha,2988667.0
Asia,Area harvested,2006,ha,2961494.0
Asia,Area harvested,2007,ha,3092872.0
Asia,Area harvested,2008,ha,3114445.0
Asia,Area harvested,2009,ha,3202645.0
Asia,Area harvested,2010,ha,3339224.0
Asia,Area harvested,2011,ha,3412283.0
Asia,Area harvested,2012,ha,3504682.0
Asia,Area harvested,2013,ha,3559637.0
Asia,Area harvested,2014,ha,3601975.0
Asia,Area harvested,2015,ha,3646505.0
Asia,Area harvested,2016,ha,3343281.0
Asia,Area harvested,2017,ha,3147945.0
Asia,Area harvested,2018,ha,3134141.0
Asia,Area harvested,2019,ha,3229833.0
Asia,Yield,2005,hg/ha,117322.0
Asia,Yield,2006,hg/ha,123307.0
Asia,Yield,2007,hg/ha,126997.0
Asia,Yield,2008,hg/ha,134139.0
Asia,Yield,2009,hg/ha,137426.0
Asia,Yield,2010,hg/ha,135850.0
Asia,Yield,2011,hg/ha,145010.0
Asia,Yield,2012,hg/ha,147837.0
Asia,Yield,2013,hg/ha,148994.0
Asia,Yield,2014,hg/ha,149789.0
Asia,Yield,2015,hg/ha,142221.0
Asia,Yield,2016,hg/ha,162340.0
Asia,Yield,2017,hg/ha,174167.0
Asia,Yield,2018,hg/ha,169545.0
Asia,Yield,2019,hg/ha,174560.0
Asia,Production,2005,tonnes,35063528.0
Asia,Production,2006,tonnes,36517275.0
Asia,Production,2007,tonnes,39278688.0
Asia,Production,2008,tonnes,41776842.0
Asia,Production,2009,tonnes,44012593.0
Asia,Production,2010,tonnes,45363388.0
Asia,Production,2011,tonnes,49481501.0
Asia,Production,2012,tonnes,51812137.0
Asia,Production,2013,tonnes,53036481.0
Asia,Production,2014,tonnes,53953463.0
Asia,Production,2015,tonnes,51860910.0
Asia,Production,2016,tonnes,54274689.0
Asia,Production,2017,tonnes,54826699.0
Asia,Production,2018,tonnes,53137673.0
Asia,Production,2019,tonnes,56379811.0
Central Asia,Area harvested,2005,ha,155500.0
Central Asia,Area harvested,2006,ha,152263.0
Central Asia,Area harvested,2007,ha,160200.0
Central Asia,Area harvested,2008,ha,153200.0
Central Asia,Area harvested,2009,ha,154000.0
Central Asia,Area harvested,2010,ha,163900.0
Central Asia,Area harvested,2011,ha,175293.0
Central Asia,Area harvested,2012,ha,184434.0
Central Asia,Area harvested,2013,ha,195409.0
Central Asia,Area harvested,2014,ha,196345.0
Central Asia,Area harvested,2015,ha,200553.0
Central Asia,Area harvested,2016,ha,218081.0
Central Asia,Area harvested,2017,ha,203302.0
Central Asia,Area harvested,2018,ha,208974.0
Central Asia,Area harvested,2019,ha,210230.0
Central Asia,Yield,2005,hg/ha,51537.0
Central Asia,Yield,2006,hg/ha,62816.0
Central Asia,Yield,2007,hg/ha,56215.0
Central Asia,Yield,2008,hg/ha,66396.0
Central Asia,Yield,2009,hg/ha,70031.0
Central Asia,Yield,2010,hg/ha,70113.0
Central Asia,Yield,2011,hg/ha,71755.0
Central Asia,Yield,2012,hg/ha,74677.0
Central Asia,Yield,2013,hg/ha,75281.0
Central Asia,Yield,2014,hg/ha,79807.0
Central Asia,Yield,2015,hg/ha,81233.0
Central Asia,Yield,2016,hg/ha,94318.0
Central Asia,Yield,2017,hg/ha,81421.0
Central Asia,Yield,2018,hg/ha,86258.0
Central Asia,Yield,2019,hg/ha,85678.0
Central Asia,Production,2005,tonnes,801400.0
Central Asia,Production,2006,tonnes,956461.0
Central Asia,Production,2007,tonnes,900560.0
Central Asia,Production,2008,tonnes,1017190.0
Central Asia,Production,2009,tonnes,1078470.0
Central Asia,Production,2010,tonnes,1149150.0
Central Asia,Production,2011,tonnes,1257817.0
Central Asia,Production,2012,tonnes,1377300.0
Central Asia,Production,2013,tonnes,1471056.0
Central Asia,Production,2014,tonnes,1566970.0
Central Asia,Production,2015,tonnes,1629148.0
Central Asia,Production,2016,tonnes,2056894.0
Central Asia,Production,2017,tonnes,1655312.0
Central Asia,Production,2018,tonnes,1802563.0
Central Asia,Production,2019,tonnes,1801207.0
Eastern Asia,Area harvested,2005,ha,2031096.0
Eastern Asia,Area harvested,2006,ha,2040531.0
Eastern Asia,Area harvested,2007,ha,2101626.0
Eastern Asia,Area harvested,2008,ha,2132248.0
Eastern Asia,Area harvested,2009,ha,2190007.0
Eastern Asia,Area harvested,2010,ha,2280736.0
Eastern Asia,Area harvested,2011,ha,2319262.0
Eastern Asia,Area harvested,2012,ha,2373153.0
Eastern Asia,Area harvested,2013,ha,2413524.0
Eastern Asia,Area harvested,2014,ha,2413807.0
Eastern Asia,Area harvested,2015,ha,2469510.0
Eastern Asia,Area harvested,2016,ha,2265029.0
Eastern Asia,Area harvested,2017,ha,2088879.0
Eastern Asia,Area harvested,2018,ha,2079467.0
Eastern Asia,Area harvested,2019,ha,2181067.0
Eastern Asia,Yield,2005,hg/ha,127376.0
Eastern Asia,Yield,2006,hg/ha,137069.0
Eastern Asia,Yield,2007,hg/ha,141684.0
Eastern Asia,Yield,2008,hg/ha,149560.0
Eastern Asia,Yield,2009,hg/ha,153937.0
Eastern Asia,Yield,2010,hg/ha,154443.0
Eastern Asia,Yield,2011,hg/ha,162870.0
Eastern Asia,Yield,2012,hg/ha,170515.0
Eastern Asia,Yield,2013,hg/ha,172774.0
Eastern Asia,Yield,2014,hg/ha,178112.0
Eastern Asia,Yield,2015,hg/ha,166314.0
Eastern Asia,Yield,2016,hg/ha,187734.0
Eastern Asia,Yield,2017,hg/ha,208078.0
Eastern Asia,Yield,2018,hg/ha,198445.0
Eastern Asia,Yield,2019,hg/ha,203889.0
Eastern Asia,Production,2005,tonnes,25871298.0
Eastern Asia,Production,2006,tonnes,27969351.0
Eastern Asia,Production,2007,tonnes,29776675.0
Eastern Asia,Production,2008,tonnes,31889854.0
Eastern Asia,Production,2009,tonnes,33712332.0
Eastern Asia,Production,2010,tonnes,35224283.0
Eastern Asia,Production,2011,tonnes,37773808.0
Eastern Asia,Production,2012,tonnes,40465915.0
Eastern Asia,Production,2013,tonnes,41699309.0
Eastern Asia,Production,2014,tonnes,42992845.0
Eastern Asia,Production,2015,tonnes,41071375.0
Eastern Asia,Production,2016,tonnes,42522343.0
Eastern Asia,Production,2017,tonnes,43464982.0
Eastern Asia,Production,2018,tonnes,41265895.0
Eastern Asia,Production,2019,tonnes,44469467.0
Southern Asia,Area harvested,2005,ha,514373.0
Southern Asia,Area harvested,2006,ha,500982.0
Southern Asia,Area harvested,2007,ha,551685.0
Southern Asia,Area harvested,2008,ha,562943.0
Southern Asia,Area harvested,2009,ha,573658.0
Southern Asia,Area harvested,2010,ha,605868.0
Southern Asia,Area harvested,2011,ha,612756.0
Southern Asia,Area harvested,2012,ha,638800.0
Southern Asia,Area harvested,2013,ha,631540.0
Southern Asia,Area harvested,2014,ha,667346.0
Southern Asia,Area harvested,2015,ha,675266.0
Southern Asia,Area harvested,2016,ha,539039.0
Southern Asia,Area harvested,2017,ha,544621.0
Southern Asia,Area harvested,2018,ha,517750.0
Southern Asia,Area harvested,2019,ha,515387.0
Southern Asia,Yield,2005,hg/ha,93666.0
Southern Asia,Yield,2006,hg/ha,91074.0
Southern Asia,Yield,2007,hg/ha,93252.0
Southern Asia,Yield,2008,hg/ha,94474.0
Southern Asia,Yield,2009,hg/ha,92811.0
Southern Asia,Yield,2010,hg/ha,87900.0
Southern Asia,Yield,2011,hg/ha,109802.0
Southern Asia,Yield,2012,hg/ha,93773.0
Southern Asia,Yield,2013,hg/ha,90030.0
Southern Asia,Yield,2014,hg/ha,84817.0
Southern Asia,Yield,2015,hg/ha,79865.0
Southern Asia,Yield,2016,hg/ha,101591.0
Southern Asia,Yield,2017,hg/ha,99728.0
Southern Asia,Yield,2018,hg/ha,97675.0
Southern Asia,Yield,2019,hg/ha,103663.0
Southern Asia,Production,2005,tonnes,4817923.0
Southern Asia,Production,2006,tonnes,4562624.0
Southern Asia,Production,2007,tonnes,5144578.0
Southern Asia,Production,2008,tonnes,5318332.0
Southern Asia,Production,2009,tonnes,5324202.0
Southern Asia,Production,2010,tonnes,5325597.0
Southern Asia,Production,2011,tonnes,6728201.0
Southern Asia,Production,2012,tonnes,5990202.0
Southern Asia,Production,2013,tonnes,5685750.0
Southern Asia,Production,2014,tonnes,5660240.0
Southern Asia,Production,2015,tonnes,5393024.0
Southern Asia,Production,2016,tonnes,5476162.0
Southern Asia,Production,2017,tonnes,5431413.0
Southern Asia,Production,2018,tonnes,5057113.0
Southern Asia,Production,2019,tonnes,5342645.0
Western Asia,Area harvested,2005,ha,287698.0
Western Asia,Area harvested,2006,ha,267718.0
Western Asia,Area harvested,2007,ha,279361.0
Western Asia,Area harvested,2008,ha,266054.0
Western Asia,Area harvested,2009,ha,284980.0
Western Asia,Area harvested,2010,ha,288720.0
Western Asia,Area harvested,2011,ha,304972.0
Western Asia,Area harvested,2012,ha,308295.0
Western Asia,Area harvested,2013,ha,319164.0
Western Asia,Area harvested,2014,ha,324477.0
Western Asia,Area harvested,2015,ha,301176.0
Western Asia,Area harvested,2016,ha,321132.0
Western Asia,Area harvested,2017,ha,311143.0
Western Asia,Area harvested,2018,ha,327950.0
Western Asia,Area harvested,2019,ha,323149.0
Western Asia,Yield,2005,hg/ha,124189.0
Western Asia,Yield,2006,hg/ha,113135.0
Western Asia,Yield,2007,hg/ha,123742.0
Western Asia,Yield,2008,hg/ha,133487.0
Western Asia,Yield,2009,hg/ha,136767.0
Western Asia,Yield,2010,hg/ha,126917.0
Western Asia,Yield,2011,hg/ha,122033.0
Western Asia,Yield,2012,hg/ha,129056.0
Western Asia,Yield,2013,hg/ha,130979.0
Western Asia,Yield,2014,hg/ha,115059.0
Western Asia,Yield,2015,hg/ha,125088.0
Western Asia,Yield,2016,hg/ha,131388.0
Western Asia,Yield,2017,hg/ha,137396.0
Western Asia,Yield,2018,hg/ha,152831.0
Western Asia,Yield,2019,hg/ha,147501.0
Western Asia,Production,2005,tonnes,3572907.0
Western Asia,Production,2006,tonnes,3028839.0
Western Asia,Production,2007,tonnes,3456875.0
Western Asia,Production,2008,tonnes,3551466.0
Western Asia,Production,2009,tonnes,3897589.0
Western Asia,Production,2010,tonnes,3664358.0
Western Asia,Production,2011,tonnes,3721675.0
Western Asia,Production,2012,tonnes,3978720.0
Western Asia,Production,2013,tonnes,4180366.0
Western Asia,Production,2014,tonnes,3733408.0
Western Asia,Production,2015,tonnes,3767363.0
Western Asia,Production,2016,tonnes,4219290.0
Western Asia,Production,2017,tonnes,4274992.0
Western Asia,Production,2018,tonnes,5012102.0
Western Asia,Production,2019,tonnes,4766492.0
Europe,Area harvested,2005,ha,1322919.0
Europe,Area harvested,2006,ha,1242248.0
Europe,Area harvested,2007,ha,1232046.0
Europe,Area harvested,2008,ha,1049741.0
Europe,Area harvested,2009,ha,1034160.0
Europe,Area harvested,2010,ha,1014697.0
Europe,Area harvested,2011,ha,1017368.0
Europe,Area harvested,2012,ha,1009570.0
Europe,Area harvested,2013,ha,1023303.0
Europe,Area harvested,2014,ha,977725.0
Europe,Area harvested,2015,ha,1008534.0
Europe,Area harvested,2016,ha,989907.0
Europe,Area harvested,2017,ha,952207.0
Europe,Area harvested,2018,ha,1011811.0
Europe,Area harvested,2019,ha,995578.0
Europe,Yield,2005,hg/ha,113033.0
Europe,Yield,2006,hg/ha,121009.0
Europe,Yield,2007,hg/ha,119459.0
Europe,Yield,2008,hg/ha,145711.0
Europe,Yield,2009,hg/ha,151287.0
Europe,Yield,2010,hg/ha,136660.0
Europe,Yield,2011,hg/ha,145808.0
Europe,Yield,2012,hg/ha,145502.0
Europe,Yield,2013,hg/ha,157528.0
Europe,Yield,2014,hg/ha,178893.0
Europe,Yield,2015,hg/ha,170632.0
Europe,Yield,2016,hg/ha,174395.0
Europe,Yield,2017,hg/ha,149914.0
Europe,Yield,2018,hg/ha,194297.0
Europe,Yield,2019,hg/ha,171705.0
Europe,Production,2005,tonnes,14953320.0
Europe,Production,2006,tonnes,15032299.0
Europe,Production,2007,tonnes,14717905.0
Europe,Production,2008,tonnes,15295843.0
Europe,Production,2009,tonnes,15645484.0
Europe,Production,2010,tonnes,13866817.0
Europe,Production,2011,tonnes,14834040.0
Europe,Production,2012,tonnes,14689463.0
Europe,Production,2013,tonnes,16119920.0
Europe,Production,2014,tonnes,17490862.0
Europe,Production,2015,tonnes,17208801.0
Europe,Production,2016,tonnes,17263515.0
Europe,Production,2017,tonnes,14274875.0
Europe,Production,2018,tonnes,19659204.0
Europe,Production,2019,tonnes,17094614.0
Eastern Europe,Area harvested,2005,ha,977404.0
Eastern Europe,Area harvested,2006,ha,902421.0
Eastern Europe,Area harvested,2007,ha,897274.0
Eastern Europe,Area harvested,2008,ha,723385.0
Eastern Europe,Area harvested,2009,ha,706857.0
Eastern Europe,Area harvested,2010,ha,694326.0
Eastern Europe,Area harvested,2011,ha,694915.0
Eastern Europe,Area harvested,2012,ha,700511.0
Eastern Europe,Area harvested,2013,ha,706986.0
Eastern Europe,Area harvested,2014,ha,666177.0
Eastern Europe,Area harvested,2015,ha,678798.0
Eastern Europe,Area harvested,2016,ha,673309.0
Eastern Europe,Area harvested,2017,ha,644313.0
Eastern Europe,Area harvested,2018,ha,667428.0
Eastern Europe,Area harvested,2019,ha,664859.0
Eastern Europe,Yield,2005,hg/ha,65964.0
Eastern Europe,Yield,2006,hg/ha,71809.0
Eastern Europe,Yield,2007,hg/ha,65077.0
Eastern Europe,Yield,2008,hg/ha,90604.0
Eastern Europe,Yield,2009,hg/ha,97191.0
Eastern Europe,Yield,2010,hg/ha,82488.0
Eastern Europe,Yield,2011,hg/ha,88851.0
Eastern Europe,Yield,2012,hg/ha,107181.0
Eastern Europe,Yield,2013,hg/ha,110560.0
Eastern Europe,Yield,2014,hg/ha,124766.0
Eastern Europe,Yield,2015,hg/ha,115957.0
Eastern Europe,Yield,2016,hg/ha,125946.0
Eastern Europe,Yield,2017,hg/ha,105856.0
Eastern Europe,Yield,2018,hg/ha,153514.0
Eastern Europe,Yield,2019,hg/ha,124874.0
Eastern Europe,Production,2005,tonnes,6447392.0
Eastern Europe,Production,2006,tonnes,6480214.0
Eastern Europe,Production,2007,tonnes,5839170.0
Eastern Europe,Production,2008,tonnes,6554152.0
Eastern Europe,Production,2009,tonnes,6870040.0
Eastern Europe,Production,2010,tonnes,5727388.0
Eastern Europe,Production,2011,tonnes,6174383.0
Eastern Europe,Production,2012,tonnes,7508123.0
Eastern Europe,Production,2013,tonnes,7816430.0
Eastern Europe,Production,2014,tonnes,8311647.0
Eastern Europe,Production,2015,tonnes,7871114.0
Eastern Europe,Production,2016,tonnes,8480036.0
Eastern Europe,Production,2017,tonnes,6820415.0
Eastern Europe,Production,2018,tonnes,10245972.0
Eastern Europe,Production,2019,tonnes,8302328.0
Northern Europe,Area harvested,2005,ha,50322.0
Northern Europe,Area harvested,2006,ha,51033.0
Northern Europe,Area harvested,2007,ha,45779.0
Northern Europe,Area harvested,2008,ha,42218.0
Northern Europe,Area harvested,2009,ha,41404.0
Northern Europe,Area harvested,2010,ha,40233.0
Northern Europe,Area harvested,2011,ha,40519.0
Northern Europe,Area harvested,2012,ha,42160.0
Northern Europe,Area harvested,2013,ha,41548.0
Northern Europe,Area harvested,2014,ha,40804.0
Northern Europe,Area harvested,2015,ha,39723.0
Northern Europe,Area harvested,2016,ha,39304.0
Northern Europe,Area harvested,2017,ha,40272.0
Northern Europe,Area harvested,2018,ha,35978.0
Northern Europe,Area harvested,2019,ha,35889.0
Northern Europe,Yield,2005,hg/ha,88460.0
Northern Europe,Yield,2006,hg/ha,97516.0
Northern Europe,Yield,2007,hg/ha,87537.0
Northern Europe,Yield,2008,hg/ha,103277.0
Northern Europe,Yield,2009,hg/ha,91777.0
Northern Europe,Yield,2010,hg/ha,91050.0
Northern Europe,Yield,2011,hg/ha,93716.0
Northern Europe,Yield,2012,hg/ha,84762.0
Northern Europe,Yield,2013,hg/ha,136879.0
Northern Europe,Yield,2014,hg/ha,152336.0
Northern Europe,Yield,2015,hg/ha,161197.0
Northern Europe,Yield,2016,hg/ha,169322.0
Northern Europe,Yield,2017,hg/ha,178088.0
Northern Europe,Yield,2018,hg/ha,196592.0
Northern Europe,Yield,2019,hg/ha,164868.0
Northern Europe,Production,2005,tonnes,445148.0
Northern Europe,Production,2006,tonnes,497653.0
Northern Europe,Production,2007,tonnes,400735.0
Northern Europe,Production,2008,tonnes,436015.0
Northern Europe,Production,2009,tonnes,379995.0
Northern Europe,Production,2010,tonnes,366321.0
Northern Europe,Production,2011,tonnes,379729.0
Northern Europe,Production,2012,tonnes,357355.0
Northern Europe,Production,2013,tonnes,568706.0
Northern Europe,Production,2014,tonnes,621591.0
Northern Europe,Production,2015,tonnes,640322.0
Northern Europe,Production,2016,tonnes,665503.0
Northern Europe,Production,2017,tonnes,717196.0
Northern Europe,Production,2018,tonnes,707298.0
Northern Europe,Production,2019,tonnes,591693.0
Southern Europe,Area harvested,2005,ha,192159.0
Southern Europe,Area harvested,2006,ha,188940.0
Southern Europe,Area harvested,2007,ha,191652.0
Southern Europe,Area harvested,2008,ha,188430.0
Southern Europe,Area harvested,2009,ha,191589.0
Southern Europe,Area harvested,2010,ha,186540.0
Southern Europe,Area harvested,2011,ha,190154.0
Southern Europe,Area harvested,2012,ha,177117.0
Southern Europe,Area harvested,2013,ha,186288.0
Southern Europe,Area harvested,2014,ha,170024.0
Southern Europe,Area harvested,2015,ha,190353.0
Southern Europe,Area harvested,2016,ha,177869.0
Southern Europe,Area harvested,2017,ha,166210.0
Southern Europe,Area harvested,2018,ha,200499.0
Southern Europe,Area harvested,2019,ha,187654.0
